id1,id2,shared_word_count,shared_word_ratio
81086,24130,19.0,0.13013698630136986
121169,14149,20.0,0.12578616352201258
87459,20841,16.0,0.12121212121212122
9690,68976,0.0,0.0
21962,13767,27.0,0.18493150684931506
69529,32531,24.0,0.13872832369942195
112278,105381,10.0,0.10869565217391304
78189,7556,0.0,0.0
60473,52898,21.0,0.13043478260869565
95799,42054,16.0,0.09815950920245399
43282,34839,14.0,0.1044776119402985
125736,45936,19.0,0.18446601941747573
37545,101325,9.0,0.09183673469387756
113655,80588,13.0,0.1262135922330097
106240,32858,9.0,0.09574468085106383
69346,65000,0.0,0.0
111420,108298,24.0,0.24489795918367346
1675,70478,13.0,0.17333333333333334
76163,55685,11.0,0.14473684210526316
3895,85448,28.0,0.15135135135135136
51784,7637,31.0,0.1791907514450867
48413,126454,20.0,0.1834862385321101
20619,107851,18.0,0.13953488372093023
62117,103881,21.0,0.13291139240506328
84216,22596,23.0,0.1513157894736842
70387,72113,32.0,0.23880597014925373
18107,31768,28.0,0.2413793103448276
104717,27413,13.0,0.1566265060240964
121820,77724,25.0,0.13440860215053763
59825,74070,22.0,0.2268041237113402
124012,49805,21.0,0.16153846153846155
7268,7649,27.0,0.14136125654450263
121470,2083,21.0,0.2413793103448276
120319,135472,8.0,0.1111111111111111
75024,17311,21.0,0.13725490196078433
34811,53976,22.0,0.1981981981981982
126699,90380,10.0,0.12345679012345678
35079,54230,18.0,0.1487603305785124
20953,11852,12.0,0.22641509433962265
16740,13071,23.0,0.11917098445595854
29884,37960,0.0,0.0
3391,53145,15.0,0.17045454545454544
60364,68844,0.0,0.0
63117,45542,13.0,0.07878787878787878
28117,48493,28.0,0.2222222222222222
27268,13091,24.0,0.1437125748502994
8717,57567,16.0,0.18181818181818182
7258,4873,20.0,0.16
96831,131470,12.0,0.12631578947368421
91518,38672,24.0,0.15789473684210525
46156,14567,16.0,0.11764705882352941
29854,114032,18.0,0.1935483870967742
110487,119299,14.0,0.08187134502923976
128654,96695,13.0,0.13541666666666666
73314,20864,0.0,0.0
64332,100839,22.0,0.1732283464566929
32707,24174,20.0,0.12738853503184713
27605,14054,19.0,0.1417910447761194
25127,19485,27.0,0.16666666666666666
15864,75208,26.0,0.14130434782608695
6052,97245,15.0,0.13636363636363635
86161,45763,19.0,0.15966386554621848
66693,126412,16.0,0.21052631578947367
30271,30041,17.0,0.1717171717171717
33944,3611,17.0,0.1559633027522936
129192,68491,16.0,0.11764705882352941
33310,131844,11.0,0.14473684210526316
134082,66382,12.0,0.10714285714285714
123711,102750,21.0,0.18584070796460178
128480,122562,25.0,0.20161290322580644
61391,57188,16.0,0.1509433962264151
32701,33649,18.0,0.12857142857142856
8766,21439,13.0,0.1566265060240964
47092,23631,15.0,0.09803921568627451
48655,125227,28.0,0.13526570048309178
65888,138252,16.0,0.12403100775193798
92091,63536,21.0,0.11052631578947368
85366,111805,15.0,0.14705882352941177
133804,33667,15.0,0.16304347826086957
34496,135982,14.0,0.1414141414141414
100701,62651,19.0,0.13013698630136986
130835,56033,15.0,0.12096774193548387
5384,32783,15.0,0.1171875
25417,18943,31.0,0.23134328358208955
5983,93389,17.0,0.1574074074074074
84214,93115,27.0,0.1588235294117647
938,3621,45.0,0.25
68734,37017,27.0,0.15976331360946747
15990,102913,14.0,0.125
54963,4114,17.0,0.11486486486486487
82660,23683,21.0,0.14383561643835616
32918,107752,15.0,0.18072289156626506
29396,81447,19.0,0.15833333333333333
132298,8549,11.0,0.10679611650485436
113623,125888,17.0,0.17
48872,19876,27.0,0.13846153846153847
28151,12760,0.0,0.0
25871,29169,22.0,0.11764705882352941
102374,85393,30.0,0.25862068965517243
87511,15737,20.0,0.15037593984962405
26520,112088,13.0,0.13541666666666666
12767,99472,20.0,0.12048192771084337
49391,68300,16.0,0.14285714285714285
37286,37388,26.0,0.13756613756613756
128726,17354,11.0,0.2
2221,15750,27.0,0.23275862068965517
47623,54838,12.0,0.09448818897637795
35052,32337,21.0,0.1794871794871795
26583,62252,29.0,0.13551401869158877
16140,41472,23.0,0.16083916083916083
15065,61385,14.0,0.15555555555555556
78103,24457,10.0,0.1
105436,9341,25.0,0.16891891891891891
60292,65688,27.0,0.216
49359,97024,10.0,0.18181818181818182
39864,39930,31.0,0.1409090909090909
786,125477,17.0,0.11409395973154363
55657,94688,23.0,0.1377245508982036
289,132803,0.0,0.0
87167,73167,19.0,0.1450381679389313
5068,16960,26.0,0.1452513966480447
104241,37418,15.0,0.12396694214876033
61387,129775,21.0,0.1640625
6826,15968,21.0,0.18421052631578946
47097,51220,45.0,0.3103448275862069
58958,58954,27.0,0.17197452229299362
36191,55302,24.0,0.14285714285714285
55345,104754,25.0,0.24509803921568626
17763,17817,25.0,0.17857142857142858
71993,16878,14.0,0.125
118312,105344,15.0,0.17647058823529413
65410,60283,0.0,0.0
42905,88452,20.0,0.12048192771084337
46520,65115,8.0,0.17391304347826086
10514,59105,22.0,0.2268041237113402
78315,88696,10.0,0.13513513513513514
125361,107743,26.0,0.1780821917808219
29894,41064,12.0,0.12371134020618557
43341,40205,27.0,0.15789473684210525
104246,82119,17.0,0.17346938775510204
24756,49192,27.0,0.17647058823529413
58954,14238,16.0,0.17204301075268819
34729,136895,0.0,0.0
47338,101936,7.0,0.0603448275862069
13308,65713,20.0,0.15384615384615385
117587,22481,0.0,0.0
106566,52678,12.0,0.12
116891,30630,10.0,0.15873015873015872
92884,12010,21.0,0.14
52408,127622,10.0,0.14705882352941177
30979,15942,18.0,0.1978021978021978
80935,32916,0.0,0.0
134837,129715,15.0,0.16853932584269662
103912,103496,22.0,0.21782178217821782
66305,1020,22.0,0.1746031746031746
70699,101626,28.0,0.21052631578947367
36010,71246,8.0,0.16666666666666666
20953,21687,14.0,0.18181818181818182
1612,2292,16.0,0.1839080459770115
104650,135416,11.0,0.08148148148148149
115462,88153,9.0,0.11392405063291139
43270,16665,9.0,0.11392405063291139
11860,2052,23.0,0.17037037037037037
2761,93196,22.0,0.18181818181818182
132357,100528,14.0,0.12612612612612611
108255,125859,14.0,0.13861386138613863
17723,54008,27.0,0.16463414634146342
21096,106662,20.0,0.13793103448275862
10589,12051,23.0,0.12994350282485875
55492,117303,21.0,0.16666666666666666
45992,27322,14.0,0.08536585365853659
46323,41691,11.0,0.13580246913580246
6262,50431,22.0,0.1317365269461078
111656,104175,9.0,0.12162162162162163
133980,117894,0.0,0.0
65297,91406,13.0,0.17105263157894737
17426,40859,23.0,0.1503267973856209
70335,70331,27.0,0.1588235294117647
110393,100881,17.0,0.09444444444444444
100015,68775,15.0,0.13043478260869565
102174,48575,15.0,0.15463917525773196
30360,66210,25.0,0.1953125
6650,79294,27.0,0.19014084507042253
113645,92031,21.0,0.19444444444444445
6941,75457,16.0,0.16494845360824742
102645,131579,14.0,0.10852713178294573
122245,67620,19.0,0.1130952380952381
38400,88968,16.0,0.16666666666666666
48242,117265,22.0,0.16176470588235295
135936,28605,0.0,0.0
47142,20098,10.0,0.18867924528301888
11169,11587,16.0,0.13559322033898305
69245,132988,19.0,0.17117117117117117
69244,137893,0.0,0.0
100607,3945,19.0,0.10734463276836158
94914,66712,17.0,0.13076923076923078
118398,41416,16.0,0.0975609756097561
64723,114423,16.0,0.12598425196850394
132008,18564,10.0,0.11904761904761904
135142,48668,20.0,0.12658227848101267
97354,93507,0.0,0.0
20344,56353,21.0,0.16030534351145037
61965,7518,14.0,0.16091954022988506
65991,110310,0.0,0.0
40982,40429,19.0,0.14615384615384616
8683,126006,13.0,0.14772727272727273
18052,99102,17.0,0.11564625850340136
96242,135325,0.0,0.0
38949,4978,25.0,0.14124293785310735
7693,39527,20.0,0.13793103448275862
115881,8827,20.0,0.17699115044247787
19643,49201,25.0,0.1724137931034483
66953,39106,14.0,0.15217391304347827
12890,48862,21.0,0.14285714285714285
36777,32764,18.0,0.16666666666666666
85471,49788,23.0,0.17293233082706766
18749,36291,23.0,0.19658119658119658
48397,80398,16.0,0.21333333333333335
51110,28811,13.0,0.25
71542,15420,15.0,0.14150943396226415
53342,41128,0.0,0.0
107270,46260,17.0,0.12408759124087591
128318,64694,13.0,0.12380952380952381
129071,71728,20.0,0.15151515151515152
100593,128623,10.0,0.10309278350515463
47300,47297,28.0,0.22950819672131148
33254,100777,29.0,0.14720812182741116
101695,77534,14.0,0.11475409836065574
82957,98409,21.0,0.15555555555555556
65187,10180,33.0,0.14601769911504425
30496,57914,8.0,0.10526315789473684
87998,123671,19.0,0.12418300653594772
20581,112836,19.0,0.14074074074074075
2348,4029,29.0,0.2248062015503876
136694,88238,20.0,0.1388888888888889
11767,41543,25.0,0.16233766233766234
54678,35403,13.0,0.1566265060240964
120484,61271,16.0,0.20253164556962025
72017,102953,14.0,0.11023622047244094
5744,17528,32.0,0.21621621621621623
18733,126758,17.0,0.14049586776859505
112011,78181,0.0,0.0
101364,2634,15.0,0.15789473684210525
7989,23220,9.0,0.11392405063291139
43066,58496,0.0,0.0
1325,2530,16.0,0.27586206896551724
60778,92334,18.0,0.12162162162162163
55438,55447,15.0,0.13761467889908258
18784,34964,21.0,0.2
41754,25806,13.0,0.20634920634920634
32793,96258,21.0,0.10194174757281553
79229,6987,0.0,0.0
34669,59467,31.0,0.1901840490797546
135610,28947,0.0,0.0
110041,37821,3.0,0.1875
89730,112290,14.0,0.15053763440860216
88110,131361,14.0,0.13333333333333333
8004,83011,0.0,0.0
86882,134214,18.0,0.13432835820895522
7302,17594,29.0,0.17159763313609466
38640,38722,0.0,0.0
7708,131423,23.0,0.1377245508982036
47369,8155,17.0,0.13076923076923078
101074,24777,12.0,0.10909090909090909
115553,105899,16.0,0.14414414414414414
23512,117266,14.0,0.13333333333333333
88880,33729,10.0,0.09174311926605505
103994,96893,10.0,0.1724137931034483
11773,27024,22.0,0.13253012048192772
9396,66277,22.0,0.15602836879432624
110257,90988,14.0,0.11475409836065574
10476,11181,11.0,0.20754716981132076
66715,99373,26.0,0.1780821917808219
17322,133906,14.0,0.13333333333333333
59806,74707,15.0,0.13157894736842105
96595,96597,27.0,0.2
84730,82353,23.0,0.22772277227722773
99865,60741,17.0,0.20238095238095238
93399,18398,19.0,0.12582781456953643
71865,80099,23.0,0.14935064935064934
95310,79447,22.0,0.11518324607329843
50619,58144,24.0,0.15894039735099338
49628,72510,16.0,0.125
1947,39130,17.0,0.16831683168316833
75930,75925,27.0,0.1836734693877551
104188,122841,16.0,0.11851851851851852
17312,15333,24.0,0.11940298507462686
65655,75446,14.0,0.15384615384615385
16340,87108,0.0,0.0
65396,80781,19.0,0.18269230769230768
31595,24520,24.0,0.13636363636363635
82424,7918,16.0,0.14035087719298245
94085,37010,10.0,0.09615384615384616
91638,59398,15.0,0.10638297872340426
25830,51489,18.0,0.15
121553,102098,23.0,0.22330097087378642
87969,97248,17.0,0.14166666666666666
55068,55248,29.0,0.17261904761904762
64698,44474,28.0,0.27184466019417475
86077,89811,19.0,0.1919191919191919
119836,39979,18.0,0.13533834586466165
111533,15579,12.0,0.16901408450704225
115009,57296,11.0,0.13924050632911392
85828,36552,22.0,0.15384615384615385
22740,46016,16.0,0.12403100775193798
15126,568,17.0,0.11258278145695365
23333,127804,12.0,0.22641509433962265
50486,62198,15.0,0.14705882352941177
46853,30022,20.0,0.10582010582010581
26806,95915,0.0,0.0
12450,12214,34.0,0.192090395480226
21464,68577,18.0,0.140625
14580,17275,14.0,0.18421052631578946
8180,19184,16.0,0.13675213675213677
4854,19071,16.0,0.2222222222222222
134118,126841,17.0,0.11038961038961038
6101,6198,26.0,0.208
27090,12486,18.0,0.10975609756097561
120781,60981,18.0,0.13740458015267176
4996,27770,28.0,0.21374045801526717
13150,118552,16.0,0.11940298507462686
7204,24201,22.0,0.1286549707602339
103809,43202,14.0,0.1111111111111111
124243,55416,14.0,0.15217391304347827
24751,32306,14.0,0.13861386138613863
6882,6679,16.0,0.16842105263157894
127257,9728,24.0,0.15789473684210525
2509,1389,23.0,0.16312056737588654
47427,130888,13.0,0.16883116883116883
56757,73768,11.0,0.20754716981132076
39983,76950,27.0,0.12558139534883722
8550,40937,9.0,0.09183673469387756
58551,133874,21.0,0.1242603550295858
129602,4486,17.0,0.1452991452991453
73173,73762,31.0,0.18023255813953487
57100,77742,22.0,0.1527777777777778
45356,69887,10.0,0.1694915254237288
72025,17487,25.0,0.16556291390728478
35874,18337,20.0,0.13513513513513514
2112,17364,16.0,0.18823529411764706
17102,128158,28.0,0.17721518987341772
101607,109271,14.0,0.112
25652,78630,25.0,0.14619883040935672
16230,30643,16.0,0.1415929203539823
98781,112458,11.0,0.15714285714285714
14184,96756,23.0,0.1464968152866242
20419,89406,12.0,0.14814814814814814
5000,5609,30.0,0.15873015873015872
48232,25821,27.0,0.17763157894736842
34932,94516,18.0,0.13636363636363635
76456,115851,16.0,0.14814814814814814
13303,32665,15.0,0.15306122448979592
28073,82173,18.0,0.14516129032258066
21958,19071,26.0,0.203125
122632,42050,23.0,0.12921348314606743
25640,73736,17.0,0.11643835616438356
95089,93204,12.0,0.16216216216216217
43727,45342,15.0,0.189873417721519
117789,6812,11.0,0.13253012048192772
113487,70595,18.0,0.144
17400,114121,11.0,0.275
10970,108627,20.0,0.21052631578947367
24594,25702,34.0,0.2
8399,92701,19.0,0.12751677852348994
9388,15924,28.0,0.2
69022,114666,23.0,0.12994350282485875
5425,7196,26.0,0.3611111111111111
35645,18212,23.0,0.13529411764705881
65676,21116,0.0,0.0
49231,90514,20.0,0.12195121951219512
24516,16642,13.0,0.13541666666666666
89450,89464,19.0,0.1532258064516129
14421,16839,20.0,0.16393442622950818
15998,52823,27.0,0.20454545454545456
74409,122152,17.0,0.3541666666666667
99643,24697,14.0,0.1037037037037037
6448,124754,25.0,0.21929824561403508
106311,19929,15.0,0.13513513513513514
46656,100104,21.0,0.1044776119402985
8617,114806,0.0,0.0
64939,72027,22.0,0.1774193548387097
29811,72921,17.0,0.09883720930232558
32202,112761,12.0,0.16
92267,134382,6.0,0.15
103315,108215,29.0,0.2196969696969697
9518,9542,13.0,0.18571428571428572
52298,83889,0.0,0.0
81649,68683,32.0,0.22695035460992907
34689,40152,13.0,0.11304347826086956
129093,112113,0.0,0.0
19525,5138,32.0,0.15458937198067632
2445,30048,17.0,0.19101123595505617
124745,91619,26.0,0.18309859154929578
10457,67096,11.0,0.171875
133670,70621,14.0,0.14432989690721648
51083,78440,11.0,0.11702127659574468
107140,134365,4.0,0.17391304347826086
117246,134072,7.0,0.20588235294117646
79324,41097,13.0,0.12380952380952381
80084,80087,14.0,0.19718309859154928
93732,51198,18.0,0.1565217391304348
96059,57633,11.0,0.1774193548387097
61783,94326,37.0,0.1510204081632653
113004,3301,23.0,0.20535714285714285
13768,102365,17.0,0.14782608695652175
38174,61611,17.0,0.1118421052631579
109493,73331,11.0,0.125
36033,79191,21.0,0.14
33599,74849,18.0,0.1836734693877551
134600,39207,18.0,0.18947368421052632
96596,22485,0.0,0.0
125313,65157,19.0,0.16521739130434782
24299,130221,0.0,0.0
63018,34990,24.0,0.20512820512820512
72415,116839,18.0,0.15384615384615385
13608,20743,33.0,0.2619047619047619
29890,79954,11.0,0.14864864864864866
14367,81208,33.0,0.1853932584269663
57961,107812,19.0,0.14393939393939395
51047,138235,0.0,0.0
38901,46024,20.0,0.13793103448275862
137268,126705,15.0,0.11029411764705882
103865,75675,20.0,0.14814814814814814
2711,86410,16.0,0.1927710843373494
103735,76438,9.0,0.15
427,78020,8.0,0.125
16450,29900,14.0,0.15217391304347827
121056,130122,16.0,0.14814814814814814
26478,26506,0.0,0.0
90834,55549,0.0,0.0
41486,105736,26.0,0.20155038759689922
61122,10879,19.0,0.20652173913043478
21414,10792,21.0,0.22580645161290322
9326,97243,39.0,0.22033898305084745
134603,123513,0.0,0.0
50876,21806,10.0,0.10526315789473684
119203,93779,14.0,0.12727272727272726
66367,48709,24.0,0.13953488372093023
46715,103566,14.0,0.10852713178294573
8731,31320,16.0,0.14035087719298245
43659,90187,12.0,0.1518987341772152
13660,132245,15.0,0.16304347826086957
6650,13598,26.0,0.15476190476190477
125808,84063,13.0,0.19117647058823528
26202,33851,10.0,0.12658227848101267
29965,89598,26.0,0.1780821917808219
70902,55406,10.0,0.1694915254237288
64173,78302,23.0,0.23469387755102042
99845,76264,15.0,0.10948905109489052
97679,77463,13.0,0.13541666666666666
24776,33298,20.0,0.16
95459,48024,17.0,0.11258278145695365
21245,35643,8.0,0.12307692307692308
33547,18847,26.0,0.16149068322981366
93689,22865,16.0,0.16326530612244897
4390,25679,30.0,0.15789473684210525
3694,49189,21.0,0.175
3756,92756,0.0,0.0
28965,121285,0.0,0.0
100739,48349,0.0,0.0
24843,75340,19.0,0.17117117117117117
112697,94223,22.0,0.16923076923076924
82159,46544,17.0,0.16831683168316833
119819,13157,17.0,0.18085106382978725
91547,117592,17.0,0.1827956989247312
111021,128375,12.0,0.12
8360,17779,18.0,0.16666666666666666
15437,9973,23.0,0.17164179104477612
22365,9889,21.0,0.12804878048780488
6606,14955,26.0,0.17218543046357615
61555,49494,12.0,0.11650485436893204
47571,132717,17.0,0.0913978494623656
796,3258,13.0,0.12380952380952381
107932,97860,14.0,0.1308411214953271
122335,8572,16.0,0.12213740458015267
74903,104293,23.0,0.1329479768786127
26187,26151,27.0,0.21428571428571427
53863,125328,16.0,0.13114754098360656
57214,101281,14.0,0.14583333333333334
84617,19680,16.0,0.1509433962264151
92261,120481,21.0,0.15
36409,21479,13.0,0.23214285714285715
26606,17295,17.0,0.09941520467836257
47281,47191,22.0,0.14473684210526316
23077,48196,17.0,0.11724137931034483
9736,86490,21.0,0.15
134930,115566,21.0,0.12
108269,32954,19.0,0.1417910447761194
42244,120400,20.0,0.13245033112582782
133620,112989,18.0,0.10526315789473684
37649,91149,13.0,0.17567567567567569
13256,13159,25.0,0.19230769230769232
118436,69655,21.0,0.1510791366906475
84790,71821,18.0,0.15126050420168066
79279,38444,14.0,0.12844036697247707
7641,112431,14.0,0.125
119291,70093,0.0,0.0
122252,84364,28.0,0.14285714285714285
25088,46642,21.0,0.18421052631578946
51191,27415,21.0,0.13548387096774195
29309,74717,21.0,0.23333333333333334
16120,116360,23.0,0.20175438596491227
9708,25394,27.0,0.14136125654450263
2442,10950,21.0,0.18421052631578946
127832,83742,21.0,0.15
1377,3859,30.0,0.1507537688442211
105104,122838,22.0,0.13414634146341464
10815,5760,25.0,0.17857142857142858
56926,106594,25.0,0.25510204081632654
20336,18032,29.0,0.19594594594594594
86626,105417,11.0,0.11827956989247312
81666,100611,18.0,0.1565217391304348
120097,15169,22.0,0.08835341365461848
77896,136708,18.0,0.11920529801324503
40428,106582,0.0,0.0
26858,69755,17.0,0.14782608695652175
65990,17728,21.0,0.1794871794871795
76348,81854,0.0,0.0
91259,41739,0.0,0.0
65647,116854,14.0,0.175
127052,21966,11.0,0.13580246913580246
109125,82113,24.0,0.21238938053097345
13706,5708,20.0,0.21739130434782608
16155,38585,17.0,0.12781954887218044
79689,49843,22.0,0.1286549707602339
18831,123990,22.0,0.14473684210526316
3697,69808,22.0,0.17886178861788618
71384,71446,27.0,0.16666666666666666
36732,91813,16.0,0.16666666666666666
133315,114266,13.0,0.13402061855670103
133441,133443,30.0,0.17543859649122806
15275,81055,14.0,0.1044776119402985
53881,5189,22.0,0.13664596273291926
106336,106248,20.0,0.3125
10073,66589,32.0,0.14096916299559473
30903,64152,0.0,0.0
29791,10170,21.0,0.23076923076923078
136510,2151,0.0,0.0
118153,50760,12.0,0.14634146341463414
31033,132091,15.0,0.1595744680851064
48231,103243,25.0,0.28735632183908044
31075,31093,25.0,0.26595744680851063
45175,35336,12.0,0.14285714285714285
73201,126766,0.0,0.0
104496,103649,22.0,0.2
53731,115588,10.0,0.13333333333333333
45914,119228,20.0,0.1111111111111111
78404,17569,22.0,0.10185185185185185
68104,116641,22.0,0.18487394957983194
103485,106054,28.0,0.2074074074074074
11740,72472,18.0,0.2222222222222222
79508,84843,18.0,0.15
34162,34078,23.0,0.23958333333333334
27145,88988,21.0,0.2079207920792079
10102,6184,24.0,0.13872832369942195
77345,23090,0.0,0.0
19804,40071,20.0,0.18018018018018017
4325,114249,17.0,0.13385826771653545
33293,45879,28.0,0.15300546448087432
71649,112715,11.0,0.12087912087912088
100372,69666,18.0,0.10465116279069768
116930,17862,24.0,0.24489795918367346
122363,82132,26.0,0.1625
105742,53392,18.0,0.14516129032258066
80155,74494,15.0,0.12396694214876033
6391,88133,11.0,0.10377358490566038
137508,128702,0.0,0.0
5948,37692,23.0,0.14285714285714285
34310,98722,41.0,0.19248826291079812
120629,87399,14.0,0.11764705882352941
73653,120329,16.0,0.21333333333333335
51234,74183,25.0,0.20491803278688525
4860,6779,20.0,0.16
101413,102118,31.0,0.23484848484848486
88032,7137,23.0,0.1402439024390244
94371,133368,15.0,0.0949367088607595
107600,6705,21.0,0.1826086956521739
71934,97051,18.0,0.16363636363636364
65424,51651,20.0,0.1724137931034483
112870,11155,13.0,0.18571428571428572
13287,54685,15.0,0.13043478260869565
5605,136908,0.0,0.0
14186,11618,27.0,0.16071428571428573
83237,20769,0.0,0.0
1039,115681,12.0,0.12244897959183673
29186,125453,16.0,0.14545454545454545
89407,132155,11.0,0.16666666666666666
111292,105309,17.0,0.1328125
14421,16591,21.0,0.1721311475409836
124030,34551,18.0,0.09326424870466321
56104,62596,16.0,0.12698412698412698
103737,104696,28.0,0.3333333333333333
135313,114202,17.0,0.15454545454545454
22726,95242,30.0,0.16216216216216217
47638,15580,22.0,0.14864864864864866
68119,12645,11.0,0.1375
87655,129772,12.0,0.0718562874251497
37862,132215,0.0,0.0
92650,131173,15.0,0.16129032258064516
132666,49485,16.0,0.1322314049586777
88844,78680,28.0,0.25225225225225223
72660,68163,18.0,0.13636363636363635
96813,10251,19.0,0.11875
130389,118010,12.0,0.18181818181818182
76037,57570,31.0,0.16756756756756758
137082,9783,29.0,0.18471337579617833
90996,98322,30.0,0.22727272727272727
9006,4874,17.0,0.14912280701754385
65534,113363,21.0,0.13291139240506328
88283,18072,22.0,0.11764705882352941
42804,7254,23.0,0.1464968152866242
42435,73222,22.0,0.13414634146341464
5587,62595,14.0,0.23728813559322035
63641,10893,21.0,0.13125
17010,81246,17.0,0.14782608695652175
4008,63537,22.0,0.176
11857,3024,0.0,0.0
