id1,id2,text_similarity
89737,97014,0.1434068521049209
48419,103862,0.07310920711180598
21455,64553,0.0
73137,67340,0.0
47554,112723,0.01270895904856741
33307,53522,0.0
40490,51733,0.08424509024796502
92168,55627,0.007947615628512894
29960,20632,0.045725200558752926
25626,106046,0.0027196091414875808
53769,16320,0.15613036943430186
60923,139,0.018136000704161073
19525,19554,0.20024950572314307
73891,134526,0.03899595804632775
4240,41689,0.11915801498370784
57299,26285,0.01853309370181208
17846,69861,0.024571282389275213
48882,18576,0.10858647193631245
113986,67142,0.002290186905279355
15175,106750,0.008934682593580436
12942,63256,0.09482251743815627
38778,125526,0.012221208270480958
43165,136170,0.23405586762763533
78695,118454,0.01401834507985061
28966,26104,0.01810865764172121
17780,47848,0.05389462963301044
60755,92445,0.0
134937,89971,0.01965346519215359
99354,85148,0.0364738277190646
112860,75715,0.0037639383724115552
71029,37016,0.11956170169160996
27202,80301,0.08082474909146967
134466,47444,0.011077720050242577
85534,113909,0.15263711674445649
31106,32882,0.013189063822836914
63900,135978,0.0
120037,37448,0.01235134887419834
5935,30765,0.01745455564372198
30636,33532,0.003719724591205644
37878,32240,0.0
28351,127244,0.0
17900,17993,0.017433025681249013
39178,24647,0.03363781616164152
73664,966,0.011174041719849297
20846,49263,0.0
22207,30185,0.11916816975802548
103056,104822,0.461565502099059
53840,116574,0.029261338842704106
17135,95861,0.006037863079234051
111881,128182,0.0032402211401566182
57563,2097,0.045156310632910035
31167,3426,0.0
35706,67862,0.0
130534,87954,0.03133427436590664
124795,36675,0.020737183952613616
51558,42379,0.020558005321106035
105104,129399,0.010580839871007316
19358,132365,0.0071770442486807
81242,124418,0.022311718817707975
85067,59264,0.012494805253030662
81086,24130,0.039179754672890754
121169,14149,0.031558850052931534
87459,20841,0.0
9690,68976,0.0
21962,13767,0.2228290796431737
69529,32531,0.018604236892818572
112278,105381,0.0
78189,7556,0.0
60473,52898,0.01611521582448299
95799,42054,0.08605328330402495
43282,34839,0.07821561633508348
125736,45936,0.015489858954567013
37545,101325,0.0
113655,80588,0.004886775852979295
106240,32858,0.0
69346,65000,0.0
111420,108298,0.09141125695621063
1675,70478,0.05504108283435974
76163,55685,0.06853160718855415
3895,85448,0.04755060311464732
51784,7637,0.06075937487253197
48413,126454,0.009848718321532116
20619,107851,0.012917496530625721
62117,103881,0.06406564761589635
84216,22596,0.06285987312320848
70387,72113,0.10049484859559017
18107,31768,0.05007783503960786
104717,27413,0.011949084593916767
121820,77724,0.011861535413313952
59825,74070,0.09571259583775585
124012,49805,0.012115102403826161
7268,7649,0.05692061573219122
121470,2083,0.010654045711756153
120319,135472,0.009224649659093549
75024,17311,0.129802361267765
34811,53976,0.18941991482396237
126699,90380,0.05232942014292903
35079,54230,0.03367361845774851
20953,11852,0.02701805045727787
16740,13071,0.02134411257456891
29884,37960,0.0
3391,53145,0.010512378103501013
60364,68844,0.0
63117,45542,0.004614073049851508
28117,48493,0.16410504030979425
27268,13091,0.2977317561217356
8717,57567,0.12809567212719153
7258,4873,0.3504162317279535
96831,131470,0.002833049653073689
91518,38672,0.03189521088358547
46156,14567,0.0034481284746261925
29854,114032,0.020047224304503418
110487,119299,0.00697752545452808
128654,96695,0.017766733895645516
73314,20864,0.0
64332,100839,0.019865867999717506
32707,24174,0.09629243311615562
27605,14054,0.026270726008092944
25127,19485,0.07578528756432745
15864,75208,0.07953252094130103
6052,97245,0.007838988725241594
86161,45763,0.031410782174511626
66693,126412,0.00627157690428801
30271,30041,0.024527166533033454
33944,3611,0.023338366323163755
129192,68491,0.03295713342227058
33310,131844,0.012531516117452894
134082,66382,0.011687684161345656
123711,102750,0.03958986739630669
128480,122562,0.03004358007242982
61391,57188,0.026483499790445744
32701,33649,0.009467262303607973
8766,21439,0.006638295724066068
47092,23631,0.0006421519395537343
48655,125227,0.010311158880109089
65888,138252,0.012412733489412794
92091,63536,0.009570250985847718
85366,111805,0.040427280331672005
133804,33667,0.006771737137553202
34496,135982,0.005872904781506436
100701,62651,0.0089646633935545
130835,56033,0.009907401079337512
5384,32783,0.017535910692043397
25417,18943,0.19885517662839408
5983,93389,0.0187251519656825
84214,93115,0.04539508107565517
938,3621,0.1863732398647889
68734,37017,0.03624549529032046
15990,102913,0.004764512474436568
54963,4114,0.011542983686016323
82660,23683,0.02771023117347574
32918,107752,0.0
29396,81447,0.3121884320422753
132298,8549,0.0
113623,125888,0.05770797131613008
48872,19876,0.0408712381946491
28151,12760,0.0
25871,29169,0.03799724454140325
102374,85393,0.28505334417971656
87511,15737,0.02317210941291784
26520,112088,0.024620991656829447
12767,99472,0.004156658944803699
49391,68300,0.006077263504611881
37286,37388,0.25347848875308787
128726,17354,0.013637477272280993
2221,15750,0.026134785216206942
47623,54838,0.0016599951221447705
35052,32337,0.03156676549242614
26583,62252,0.10644329984853856
16140,41472,0.04905110766859559
15065,61385,0.015578539578378195
78103,24457,0.05665718146066216
105436,9341,0.047364961452964885
60292,65688,0.23269852908505706
49359,97024,0.0010742608528858141
39864,39930,0.22239930422275542
786,125477,0.03091985132003978
55657,94688,0.013948804629142046
289,132803,0.0
87167,73167,0.05350136886995667
5068,16960,0.09544358542291217
104241,37418,0.002587883904879343
61387,129775,0.023460299230894502
6826,15968,0.2746197376302507
47097,51220,0.548485188598448
58958,58954,0.14370609032948406
36191,55302,0.04302672497249545
55345,104754,0.32061141540587373
17763,17817,0.17967188189633446
71993,16878,0.005660297601993461
118312,105344,0.025083467436637856
65410,60283,0.0
42905,88452,0.09876058743908067
46520,65115,0.015649193120914662
10514,59105,0.06002235224868146
78315,88696,0.035367011600277304
125361,107743,0.02421844733050591
29894,41064,0.0029347108325546802
43341,40205,0.12011961449086735
104246,82119,0.0008191138957655916
24756,49192,0.1689366440242932
58954,14238,0.0
34729,136895,0.0
47338,101936,0.0
13308,65713,0.08486993578773251
117587,22481,0.0
106566,52678,0.01710555564257783
116891,30630,0.0058469725753614735
92884,12010,0.009039482775516649
52408,127622,0.006274953898650824
30979,15942,0.01621272259072066
80935,32916,0.0
134837,129715,0.0013719418435524133
103912,103496,0.09716206210325823
66305,1020,0.04835037727809574
70699,101626,0.2823572798754724
36010,71246,0.009089541405241467
20953,21687,0.011954116266990177
1612,2292,0.06776396249106291
104650,135416,0.00570260763001295
115462,88153,0.013054942253716319
43270,16665,0.0
11860,2052,0.17436522283732506
2761,93196,0.04349280737169261
132357,100528,0.008578197811775906
108255,125859,0.017391157907580057
17723,54008,0.056332289672872245
21096,106662,0.01239055422300971
10589,12051,0.02037252907545807
55492,117303,0.005058672295715828
45992,27322,0.0
46323,41691,0.00861931171861757
6262,50431,0.02750393935000713
111656,104175,0.01611332639521855
133980,117894,0.0
65297,91406,0.013190450385586229
17426,40859,0.009268249321592287
70335,70331,0.16669435553998987
110393,100881,0.01419379372191754
100015,68775,0.006855513585657023
102174,48575,0.015747683240810502
30360,66210,0.012140840784545442
6650,79294,0.07711766586509355
113645,92031,0.047857998652551116
6941,75457,0.005217091447624791
102645,131579,0.015183879957010522
122245,67620,0.015328511545168415
38400,88968,0.029879443141144036
48242,117265,0.03408321557703378
135936,28605,0.0
47142,20098,0.009543235528242195
11169,11587,0.052469567256850765
69245,132988,0.0014445235168257966
69244,137893,0.0
100607,3945,0.017954609061466696
94914,66712,0.01025662218465339
118398,41416,0.007854475621022339
64723,114423,0.010457889240795597
132008,18564,0.023071296790178678
135142,48668,0.013167606986405933
97354,93507,0.0
20344,56353,0.013224517099570975
61965,7518,0.01953531671605806
65991,110310,0.0
40982,40429,0.06344743604484544
8683,126006,0.018227436975598692
18052,99102,0.006829217087819348
96242,135325,0.0
38949,4978,0.03915740206661819
7693,39527,0.10218731311477677
115881,8827,0.02265803093626989
19643,49201,0.136596438628766
66953,39106,0.017631162608141796
12890,48862,0.05322847588847686
36777,32764,0.03589774409607121
85471,49788,0.2724127985740831
18749,36291,0.017756933309243727
48397,80398,0.0036056750575091
51110,28811,0.06645522724941132
71542,15420,0.03976050134397861
53342,41128,0.0
107270,46260,0.003934219460184026
128318,64694,0.00633842888467806
129071,71728,0.010572887061246877
100593,128623,0.005276032635800473
47300,47297,0.2400682807484472
33254,100777,0.010307873793460598
101695,77534,0.01762320074284775
82957,98409,0.07192368060623941
65187,10180,0.04705942839553483
30496,57914,0.0
87998,123671,0.019174515373657944
20581,112836,0.012277506290117727
2348,4029,0.1147934519405036
136694,88238,0.0037339688912578777
11767,41543,0.16761241906585803
54678,35403,0.025998870876048356
120484,61271,0.007690373200542831
72017,102953,0.0013411921492528607
5744,17528,0.16959541308791934
18733,126758,0.02222766716845171
112011,78181,0.0
101364,2634,0.00842447276455867
7989,23220,0.03586518500969849
43066,58496,0.0
1325,2530,0.25754114192962174
60778,92334,0.007218168424821839
55438,55447,0.062485945836202206
18784,34964,0.2311311097956169
41754,25806,0.2870159292925515
32793,96258,0.026130166906738472
79229,6987,0.0
34669,59467,0.18041438822396916
135610,28947,0.0
110041,37821,0.0
89730,112290,0.007503311607307032
88110,131361,0.014954798417503022
8004,83011,0.0
86882,134214,0.028662925011615735
7302,17594,0.12221925581791929
38640,38722,0.0
7708,131423,0.017552760238668634
47369,8155,0.07024549803612107
101074,24777,0.01442107074922395
115553,105899,0.003581039076556934
23512,117266,0.0029423090426364076
88880,33729,0.01088974630942895
103994,96893,0.0
11773,27024,0.0398768411536088
9396,66277,0.022604108844468448
110257,90988,0.014405803912293885
10476,11181,0.023264683357725198
66715,99373,0.032842489513022946
17322,133906,0.0
59806,74707,0.0013873797580940383
96595,96597,0.19484367277189285
84730,82353,0.07053258679112755
99865,60741,0.012507707375938483
93399,18398,0.014952511588624953
71865,80099,0.025236672639185068
95310,79447,0.00994453265691991
50619,58144,0.20223877780266175
49628,72510,0.012799836175601539
1947,39130,0.09411609853047614
75930,75925,0.17741974031768154
104188,122841,0.05730808937096468
17312,15333,0.021690177378737324
65655,75446,0.02514331488817851
16340,87108,0.0
65396,80781,0.010088920516499575
31595,24520,0.013595859567329739
82424,7918,0.02253343990401324
94085,37010,0.0026245380967018167
91638,59398,0.058936777921336475
25830,51489,0.006029757744487345
121553,102098,0.022752389821310823
87969,97248,0.03182085827619807
55068,55248,0.3384925711986474
64698,44474,0.486078333702217
86077,89811,0.023470675926210268
119836,39979,0.021841764179519486
111533,15579,0.05218122044328367
115009,57296,0.0054819290680981686
85828,36552,0.02095372287049218
22740,46016,0.011863454250849377
15126,568,0.097847128189612
23333,127804,0.001105409003059813
50486,62198,0.0014369369995493686
46853,30022,0.01711884446345547
26806,95915,0.0
12450,12214,0.3090218303377957
21464,68577,0.015757950801760373
14580,17275,0.11523520309655114
8180,19184,0.022543363660971594
4854,19071,0.004304648540701063
134118,126841,0.016570794447057613
6101,6198,0.1757243555937903
27090,12486,0.03984172532470206
120781,60981,0.012694640156234826
4996,27770,0.09908324623017575
13150,118552,0.059082041890820045
7204,24201,0.13035971871125146
103809,43202,0.008089456469666651
124243,55416,0.008732392716524186
24751,32306,0.0
6882,6679,0.055945310106245455
127257,9728,0.01172020383522639
2509,1389,0.10787892249410924
47427,130888,0.002338049459666576
56757,73768,0.10263746252948519
39983,76950,0.018682769718798828
8550,40937,0.002747276809795041
58551,133874,0.031381173272964843
129602,4486,0.027172609251305418
73173,73762,0.2919163893182124
57100,77742,0.022989606778143483
45356,69887,0.0029628110992439226
72025,17487,0.11181946618721719
35874,18337,0.04373414074849165
2112,17364,0.014808983553777043
17102,128158,0.0830908372292967
101607,109271,0.0012818491402098752
25652,78630,0.02263520469074414
16230,30643,0.023626564652894082
98781,112458,0.02331914165486211
14184,96756,0.018467531766487372
20419,89406,0.01134309251016852
5000,5609,0.1315248578007974
48232,25821,0.06016893539972021
34932,94516,0.06555169279167879
76456,115851,0.018742171428575087
13303,32665,0.10738785219888328
28073,82173,0.058702361098619926
21958,19071,0.0532278442801072
122632,42050,0.016249750233284642
25640,73736,0.0994272392419908
95089,93204,0.017873208570311362
43727,45342,0.13371576116332937
117789,6812,0.008076998837559201
113487,70595,0.01826064946771749
17400,114121,0.0233900936162187
10970,108627,0.054992916985328474
24594,25702,0.07125186193442457
8399,92701,0.0020115208862023074
9388,15924,0.14790599624867337
69022,114666,0.01641239564855343
5425,7196,0.2225797899511933
35645,18212,0.020113488584542753
65676,21116,0.0
49231,90514,0.0023384930076574156
24516,16642,0.057210154997864145
89450,89464,0.10093513657236126
14421,16839,0.026299132142068395
15998,52823,0.04192684066600524
74409,122152,0.07463412215255694
99643,24697,0.019997115487941485
6448,124754,0.0723523972708441
106311,19929,0.0037270531020479176
46656,100104,0.010420635073151923
8617,114806,0.0
64939,72027,0.014359686836600112
29811,72921,0.008064146072579742
32202,112761,0.0025848737293599953
92267,134382,0.0065013287056164834
103315,108215,0.29144748284248106
9518,9542,0.12054138161595108
52298,83889,0.0
81649,68683,0.2805410485042366
34689,40152,0.0013058590606255646
129093,112113,0.0
19525,5138,0.14743824567648953
2445,30048,0.12020659821117538
124745,91619,0.02597406430029374
10457,67096,0.13570032026345893
133670,70621,0.010439527139336656
51083,78440,0.008367061557786035
107140,134365,0.0
117246,134072,0.011145831050046483
79324,41097,0.026802660726188452
80084,80087,0.014830941019359434
93732,51198,0.017093033707330802
96059,57633,0.007287039256514229
61783,94326,0.1945543418431625
113004,3301,0.037169928203463036
13768,102365,0.021083381670665452
38174,61611,0.0019310203785883008
109493,73331,0.005079799236576554
36033,79191,0.04459740998984953
33599,74849,0.011619120212810027
134600,39207,0.02320297449911588
96596,22485,0.0
125313,65157,0.017899369539189174
24299,130221,0.0
63018,34990,0.07994626779610021
72415,116839,0.015754814584048434
13608,20743,0.24000535045633772
29890,79954,0.0076380513391410675
14367,81208,0.2084884993448126
57961,107812,0.01074391775752832
51047,138235,0.0
38901,46024,0.01317457996156157
137268,126705,0.023233667556683952
103865,75675,0.00993488436005365
2711,86410,0.04572096948295496
103735,76438,0.020050558107809906
427,78020,0.027750788778602146
16450,29900,0.017716234878151743
121056,130122,0.1581765071660266
26478,26506,0.0
90834,55549,0.0
41486,105736,0.013399582243713175
61122,10879,0.0585271720166381
21414,10792,0.27164277559861416
9326,97243,0.5090875133050041
134603,123513,0.0
50876,21806,0.07519668740201585
119203,93779,0.006793923711768643
66367,48709,0.050141532988374794
46715,103566,0.007528362088116079
8731,31320,0.00699751706285847
43659,90187,0.008931791933216318
13660,132245,0.022101531387252685
6650,13598,0.06164674138874494
125808,84063,0.019913399805792594
26202,33851,0.0
29965,89598,0.1142435729321627
70902,55406,0.010009148482074133
64173,78302,0.11789269249309092
99845,76264,0.004878422812473648
97679,77463,0.0025592138219800286
24776,33298,0.04782525408637207
95459,48024,0.00957827101188839
21245,35643,0.011661302981928311
33547,18847,0.08643606118405045
93689,22865,0.015602079805431972
4390,25679,0.1305523094507094
3694,49189,0.01652327445516171
3756,92756,0.0
28965,121285,0.0
100739,48349,0.0
24843,75340,0.0521398238006515
112697,94223,0.015653061345494268
82159,46544,0.0061314156631005045
119819,13157,0.018029480841020344
91547,117592,0.26254972956438316
111021,128375,0.004860913484005679
8360,17779,0.021447154911855896
15437,9973,0.047178585520711185
22365,9889,0.00873318687459851
6606,14955,0.04971912178564197
61555,49494,0.003278912926022986
47571,132717,0.02305962155678284
796,3258,0.033077396356764016
107932,97860,0.006650246414650265
122335,8572,0.012289814278717604
74903,104293,0.011724340395516408
26187,26151,0.17195486678039176
53863,125328,0.034268696615704086
57214,101281,0.01656887828890556
84617,19680,0.015547950891629449
92261,120481,0.0238684390544133
36409,21479,0.018477923743398204
26606,17295,0.015925205167364596
47281,47191,0.12442059895575566
23077,48196,0.002983318647825399
9736,86490,0.011658144727215155
134930,115566,0.008050963219467858
108269,32954,0.03598082180247297
42244,120400,0.020105167486261392
133620,112989,0.003909610939143949
37649,91149,0.02014247303891789
13256,13159,0.16743334955843925
118436,69655,0.006823965792019013
84790,71821,0.00804789736684813
79279,38444,0.0416155682056409
7641,112431,0.0035544123598581527
119291,70093,0.0
122252,84364,0.024162620266424992
25088,46642,0.12489098645817728
51191,27415,0.008493199093902502
29309,74717,0.17121561079843092
16120,116360,0.031658689489488086
9708,25394,0.03734775793089497
2442,10950,0.07075475511597831
127832,83742,0.014292272862838093
1377,3859,0.053864479610398364
105104,122838,0.053361254063996964
10815,5760,0.09136899655195922
56926,106594,0.019595905486377487
20336,18032,0.125104095363142
86626,105417,0.036722067739938226
81666,100611,0.02178553470159992
120097,15169,0.010882024537063726
77896,136708,0.0633644435878581
40428,106582,0.0
26858,69755,0.043409917284228765
65990,17728,0.017694066765607752
76348,81854,0.0
91259,41739,0.0
65647,116854,0.026678806647248792
127052,21966,0.0
109125,82113,0.329137465033717
13706,5708,0.05984302792121668
16155,38585,0.0010958984753801203
79689,49843,0.020672023141384867
18831,123990,0.016598189517043692
3697,69808,0.02043854385379213
71384,71446,0.20412417613323508
36732,91813,0.007765546856380363
133315,114266,0.02430667761766054
133441,133443,0.1460558834153746
15275,81055,0.013203087616956643
53881,5189,0.012214298517664533
106336,106248,0.3180967636527314
10073,66589,0.29595175349563413
30903,64152,0.0
29791,10170,0.17429071027139637
136510,2151,0.0
118153,50760,0.027938509578518345
31033,132091,0.0028379831420560237
48231,103243,0.024703334473446855
31075,31093,0.3668285765752264
45175,35336,0.042264601876569635
73201,126766,0.0
104496,103649,0.017698136937285384
53731,115588,0.010656570117616065
45914,119228,0.014766371886319645
78404,17569,0.09111209625997677
68104,116641,0.010418701793343203
103485,106054,0.21326874954441066
11740,72472,0.019970796421941706
79508,84843,0.003669972828777468
34162,34078,0.24067498657506212
27145,88988,0.060977599931215314
10102,6184,0.0244548288255584
77345,23090,0.0
19804,40071,0.03977762971426319
4325,114249,0.03483424177187087
33293,45879,0.0668793328566555
71649,112715,0.006604913198387746
100372,69666,0.02778295123151898
116930,17862,0.018813323012208467
122363,82132,0.06925381744557435
105742,53392,0.017943110220099392
80155,74494,0.009077568963144269
6391,88133,0.0018212063790359373
137508,128702,0.0
5948,37692,0.07699281001907386
34310,98722,0.2792820618706933
120629,87399,0.014234844360882026
73653,120329,0.014804526610085363
51234,74183,0.2421695590444937
4860,6779,0.04411109887629148
101413,102118,0.21587457113210912
88032,7137,0.04339772939401308
94371,133368,0.0006143177200518552
107600,6705,0.028469726120721812
71934,97051,0.043006843003689184
65424,51651,0.07195398148913813
112870,11155,0.01080545493462566
13287,54685,0.016569996881390367
5605,136908,0.0
14186,11618,0.09445670727428461
83237,20769,0.0
1039,115681,0.007220820551381238
29186,125453,0.0032689977483545685
89407,132155,0.0229241913196886
111292,105309,0.03651297681563165
14421,16591,0.022132872823555902
124030,34551,0.012618362447402968
56104,62596,0.010993180506480887
103737,104696,0.508744554795534
135313,114202,0.0033497285860783974
22726,95242,0.029335215358028376
47638,15580,0.03917700398224466
68119,12645,0.0139560034852515
87655,129772,0.002403039100018488
37862,132215,0.0
92650,131173,0.03248430524496601
132666,49485,0.0
88844,78680,0.11296079076146301
72660,68163,0.09311977734653826
96813,10251,0.0053847771638559
130389,118010,0.005631664185253767
76037,57570,0.05868025430869394
137082,9783,0.03110634552947155
90996,98322,0.345224868049674
9006,4874,0.009030757826137456
65534,113363,0.07186827822581779
88283,18072,0.02538806795298661
42804,7254,0.14487263968372466
42435,73222,0.00840626146191184
5587,62595,0.21182857779939018
63641,10893,0.011466690819835704
17010,81246,0.001841871014392092
4008,63537,0.07773636319233954
11857,3024,0.0
16681,97428,0.010866640469927115
10766,64410,0.0009750589142000688
59565,59618,0.04383766715773206
80585,67708,0.016749653075319795
27086,18008,0.06242145794695016
92450,6784,0.008697457789486796
138236,58231,0.005835567359216715
11882,20752,0.006946093435150158
87622,63527,0.017074446740841662
97016,20822,0.006860127804641056
73384,67346,0.0273198070692623
100786,304,0.011855479346165373
20262,88521,0.2339806126743617
29361,103375,0.027956248350297648
14843,54776,0.219708256990551
16198,136205,0.0
10766,83833,0.0033713489344534523
22829,49715,0.021227107591679104
116506,84380,0.0026719021171083164
128627,88615,0.05771794765413844
135544,57202,0.017101337632007843
129718,1132,0.0008194851383158775
99837,52354,0.010778751112753912
32527,50393,0.03794046397756208
105700,31055,0.022546205144049262
19002,37771,0.004957342662731172
49783,21618,0.0
13185,89084,0.014702754711104517
66153,49670,0.03161843766713118
95375,68460,0.040716578462062614
11224,22090,0.062178376746697975
69697,90822,0.0007374397111468313
1211,38710,0.08238710360937476
2480,71451,0.004799301949794871
121681,32101,0.010046600096451272
54521,30202,0.005147970611703721
50286,102630,0.008345680028944633
67143,117732,0.01821510005040258
54550,101005,0.0
69661,16296,0.0
102601,102781,0.3854446308645305
34947,50621,0.1364768135649494
4487,8725,0.047669869517511676
35941,85451,0.028319271988772616
50640,110478,0.010557210631329904
16779,21393,0.016110298773215927
57844,124049,0.01996676648935046
24113,10829,0.08015456707952537
51871,51946,0.2109727005276228
24532,27067,0.052317741671906906
42623,35917,0.02655111829997742
96337,136922,0.005795329997905315
25996,7866,0.02370139729780819
8061,38743,0.01548551789978336
55221,34519,0.012082337959648075
66945,117131,0.04738346033287602
26880,26889,0.31283792161489254
44600,44593,0.09477693347523491
20958,37149,0.0
33109,35818,0.0423653535423419
10166,110438,0.08333827756583585
10081,49335,0.012073067205593742
57267,76747,0.11967086356336777
38642,42164,0.0890883860068113
50577,52793,0.023634883822336333
44849,16991,0.0521077755878311
77108,93734,0.036198088016262814
95908,95764,0.046530160165162746
802,107290,0.0021684376672902175
41869,70602,0.09201536566396622
34854,35048,0.007163668460552681
118214,112321,0.04482448877980413
195,347,0.0
59731,30081,0.014262966363063612
61716,58812,0.018249448188969494
103274,107419,0.019734872317447735
28126,11852,0.013228580548839838
39013,128004,0.018387933921453582
94161,9890,0.038302420202249915
60628,14367,0.021401712218228695
27589,109240,0.009350762275925344
47405,85583,0.024593809675584583
14754,14771,0.2840882463102438
56721,14738,0.5251251056390249
13242,22763,0.00695079978420274
94034,78176,0.010137147578604889
24262,48553,0.018115679307743552
123421,40348,0.05501875681801251
114037,96988,0.04586078658767523
46161,74025,0.013330941382952611
118017,125939,0.02415265164260172
52145,44226,0.008810100305881205
48740,13927,0.013019998714456681
13410,10280,0.016964409438382136
55963,125527,0.01027592143908246
125374,7635,0.00731990098331459
83639,129716,0.011434150266235076
43333,27756,0.017030559060257328
75262,80720,0.005143957701809402
75421,17694,0.015867641649647834
65994,103629,0.28037821374277944
106533,41665,0.005970509646536342
25021,43367,0.013331525086667552
104533,25462,0.42851872258362933
104543,104626,0.2282165288937295
96247,80118,0.0032180447752068334
34754,39265,0.10236120760237599
97628,74351,0.0
45016,69742,0.2459240082488774
98038,86965,0.012924387269990576
86462,75269,0.028952939905785846
128698,60530,0.017460952509753533
80961,65838,0.03020253143540529
44571,15718,0.04296489738150412
53858,37590,0.12778247978892632
138338,32916,0.0
54372,101383,0.10860902905734976
107313,60906,0.010959256976353979
97087,92558,0.004634343732253557
5479,15942,0.19540728621586714
47244,74550,0.30046763895211975
134566,14279,0.006223732285245604
102369,68558,0.008040141238538042
132301,136609,0.0
46837,16656,0.19655226140733428
61886,117540,0.005934512212541413
92933,91946,0.007306777287558071
110995,6534,0.03574290255636438
44859,76046,0.013164211776341252
23539,102556,0.03455360913792876
9763,1356,0.19833128249197873
40321,11206,0.31611339996254434
1291,33245,0.022761829826729356
119503,115718,0.006477025744436215
36149,137855,0.0260196752843438
71286,134495,0.009442262672382313
34933,25200,0.2225335529681594
4668,34430,0.026777823840552013
103608,75569,0.012193903705278866
105879,86529,0.012987016581591142
68765,23482,0.021455734130102544
103398,58670,0.008264879901633413
49008,95855,0.028900375826773607
34291,52334,0.009310630090063002
26051,114473,0.009629374105616269
78067,118843,0.042920854072072114
72644,7419,0.018577560782479
23214,84991,0.08639914433582734
48870,71888,0.19286621506082857
121092,112410,0.01119676561483917
68223,90501,0.0
11114,10808,0.1257513112084419
12054,12011,0.19246818156863824
31798,93504,0.0
9804,9836,0.23416857086333617
28312,28235,0.08637628804020539
92114,73065,0.00392697516154202
21236,65477,0.006649766700549355
24842,27256,0.14100481989999838
31559,54823,0.019279578395377327
60348,26121,0.03802070669514191
88537,29823,0.03297853857780704
107194,60764,0.021298610129601936
9912,94240,0.0
17482,77782,0.12708073077922794
35954,17954,0.04827195820754309
56301,58217,0.09194686812081966
38850,33155,0.02351094154327738
100269,117662,0.0
32390,7108,0.10421628799476801
24140,89591,0.007158314087472908
130321,138392,0.0
34680,79719,0.00944168436502701
108321,64154,0.0009089902759664329
96437,51026,0.011948204777982106
21973,42715,0.008023369249368037
25801,626,0.011661490898584252
6638,77302,0.03178640042456669
17101,42271,0.09164394061756602
46969,55612,0.0
81003,97997,0.035712240409995606
66595,103411,0.00873441367870678
99496,118454,0.14771504765434468
41994,65925,0.08686882062385887
3913,3918,0.10744135971210125
7827,72710,0.09608278551286345
6738,18358,0.04954182670386552
135115,21906,0.0
130402,2332,0.0
121981,127065,0.0
12433,46431,0.019500673921607654
8540,9122,0.08945602587640676
42174,98751,0.014731793800092116
40353,79145,0.025216601966765582
72597,131477,0.0
40485,45329,0.06666457778338872
84014,52651,0.024484785188681715
28205,21792,0.05608750006109085
